timestamp,mode,direction,distance_cm,battery,center,left,right,top,bottom
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:55,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.92,0.2
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.95,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.62,0.96,0.18
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.62,0.62,0.96,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.61,0.63,0.63,0.98,0.17
2025-11-08 01:19:56,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.63,0.63,0.98,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:57,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.62,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.97,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.63,0.64,0.99,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.63,0.64,0.64,0.99,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.64,0.98,0.17
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:58,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:19:59,Manual,-,0,51,0.62,0.64,0.63,0.98,0.16
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.84,0.95,0.46
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.84,0.22,0.85,0.95,0.47
2025-11-08 01:20:05,Manual,-,0,49,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:05,Manual,-,0,49,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,49,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,49,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,49,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.19,0.86,0.95,0.44
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.18,0.86,0.95,0.46
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.17,0.88,0.95,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.82,0.13,0.87,0.94,0.48
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.14,0.88,0.94,0.52
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.5
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:06,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:07,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:07,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:07,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:07,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
2025-11-08 01:20:07,Manual,-,0,48,0.83,0.11,0.9,0.95,0.49
